"Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Mneumonic","Description","Program year","Year Type","Indicator Currency","Sort","Year_Actual","T","T-1","T-2","T-3","T+1","T+2","T+3","T+4"
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,1996,NA,NA,-7.9,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,1997,NA,-1.7,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,1999,NA,NA,NA,NA,2.4,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",2,NA,4.5,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,1995,NA,NA,NA,-7,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,1996,NA,NA,-7.9,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,1997,NA,-1.7,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,1999,NA,NA,NA,NA,2.4,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",3,NA,4.5,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,1995,NA,NA,NA,-7,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,1996,NA,NA,-7.9,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,1997,NA,-1.7,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,1999,NA,NA,NA,NA,3.3,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",4,NA,5.4,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,1995,NA,NA,NA,-7,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,1996,NA,NA,-8.1,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,1997,NA,-1.7,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,1999,NA,NA,NA,NA,2.4,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,2000,NA,NA,NA,NA,NA,1.4,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,2001,NA,NA,NA,NA,NA,NA,0.2,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",5,NA,3.9,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,1995,NA,NA,NA,-7,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,1996,NA,NA,-8.1,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,1997,NA,-1.7,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,1999,NA,NA,NA,NA,2.5,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","US$ bn",6,NA,4.3,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,1999,NA,NA,NA,NA,6.8,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,4,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,1.8,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,-6
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",-1,NA,18.4,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,1999,NA,NA,NA,NA,10.5,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",1,NA,19.7,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,1999,NA,NA,NA,NA,10.5,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",2,NA,19.7,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,1999,NA,NA,NA,NA,10.5,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",3,NA,19.7,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,1999,NA,NA,NA,NA,25,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",4,NA,4.7,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,1999,NA,NA,NA,NA,25.2,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,2000,NA,NA,NA,NA,NA,6.1,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,2001,NA,NA,NA,NA,NA,NA,4.8,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",5,NA,4.4,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","US$ bn",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,1999,NA,NA,NA,NA,0,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",3,NA,0,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",5,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","US$ bn",5,1996,NA,NA,NA,NA,NA,NA,NA,NA
